2020-08-11 15:15:00,BAC,1
2020-08-11 15:15:00,C,1
2020-08-12 10:45:00,MU,1
2020-08-12 10:45:00,LRCX,1
2020-08-12 10:45:00,AMAT,1
2020-08-12 10:45:00,JPM,1
2020-08-12 10:45:00,GS,1
2020-08-12 10:45:00,BAC,1
2020-08-12 10:45:00,C,1
2020-08-12 11:15:00,JPM,1
2020-08-12 11:15:00,BAC,1
2020-08-12 11:15:00,C,1
2020-08-12 11:45:00,BAC,1
2020-08-12 11:45:00,C,1
2020-08-12 12:15:00,MU,1
2020-08-12 12:15:00,AMAT,1
2020-08-12 12:45:00,MU,1
2020-08-12 12:45:00,LRCX,1
2020-08-12 12:45:00,AMAT,1
2020-08-12 12:45:00,JPM,1
2020-08-12 13:15:00,MU,1
2020-08-12 13:15:00,LRCX,1
2020-08-12 13:15:00,AMAT,1
2020-08-12 13:15:00,JPM,1
2020-08-12 13:15:00,GS,1
2020-08-12 13:15:00,BAC,1
2020-08-12 13:15:00,C,1
2020-08-12 13:45:00,MU,1
2020-08-12 13:45:00,LRCX,1
2020-08-12 13:45:00,AMAT,1
2020-08-12 13:45:00,GS,1
2020-08-12 14:15:00,LRCX,1
2020-08-12 14:15:00,AMAT,1
2020-08-12 14:15:00,JPM,1
2020-08-12 14:15:00,GS,1
2020-08-12 14:15:00,C,1
2020-08-12 14:45:00,MU,1
2020-08-12 14:45:00,LRCX,1
2020-08-12 14:45:00,BAC,1
2020-08-12 14:45:00,C,1
2020-08-12 15:15:00,LRCX,1
2020-08-12 15:15:00,AMAT,1
2020-08-12 15:15:00,GS,1
2020-08-12 15:15:00,BAC,1
2020-08-12 15:15:00,C,1
2020-08-13 10:45:00,MU,1
2020-08-13 10:45:00,LRCX,1
2020-08-13 10:45:00,AMAT,1
2020-08-13 10:45:00,JPM,1
2020-08-13 10:45:00,GS,1
2020-08-13 10:45:00,BAC,1
2020-08-13 10:45:00,C,1
2020-08-13 11:45:00,MU,1
2020-08-13 11:45:00,LRCX,1
2020-08-13 11:45:00,AMAT,1
2020-08-13 11:45:00,GS,1
2020-08-13 11:45:00,BAC,1
2020-08-13 11:45:00,C,1
2020-08-13 12:15:00,LRCX,1
2020-08-13 12:15:00,JPM,1
2020-08-13 12:15:00,BAC,1
2020-08-13 12:45:00,MU,1
2020-08-13 12:45:00,LRCX,1
2020-08-13 12:45:00,AMAT,1
2020-08-13 13:15:00,LRCX,1
2020-08-13 13:15:00,AMAT,1
2020-08-13 13:15:00,BAC,1
2020-08-13 13:45:00,LRCX,1
2020-08-13 13:45:00,AMAT,1
2020-08-13 13:45:00,JPM,1
2020-08-13 13:45:00,GS,1
2020-08-13 13:45:00,BAC,1
2020-08-13 13:45:00,C,1
2020-08-13 14:15:00,MU,1
2020-08-13 14:15:00,LRCX,1
2020-08-13 14:15:00,AMAT,1
2020-08-13 14:15:00,JPM,1
2020-08-13 14:15:00,BAC,1
2020-08-13 14:15:00,C,1
2020-08-13 14:45:00,LRCX,1
2020-08-13 14:45:00,AMAT,1
2020-08-13 14:45:00,JPM,1
2020-08-13 15:15:00,MU,1
2020-08-13 15:15:00,LRCX,1
2020-08-13 15:15:00,AMAT,1
2020-08-13 15:15:00,JPM,1
2020-08-13 15:15:00,GS,1
2020-08-13 15:15:00,C,1
2020-08-14 10:45:00,MU,1
2020-08-14 10:45:00,LRCX,1
2020-08-14 10:45:00,AMAT,1
2020-08-14 10:45:00,GS,1
2020-08-14 11:15:00,MU,1
2020-08-14 11:15:00,AMAT,1
2020-08-14 11:15:00,BAC,1
2020-08-14 11:15:00,C,1
2020-08-14 11:45:00,BAC,1
2020-08-14 12:15:00,MU,1
2020-08-14 12:15:00,LRCX,1
2020-08-14 12:15:00,AMAT,1
2020-08-14 12:45:00,LRCX,1
2020-08-14 12:45:00,AMAT,1
2020-08-14 13:15:00,LRCX,1
2020-08-14 13:15:00,AMAT,1
2020-08-14 13:45:00,MU,1
2020-08-14 13:45:00,AMAT,1
2020-08-14 13:45:00,JPM,1
2020-08-14 13:45:00,BAC,1
2020-08-14 14:15:00,MU,1
2020-08-14 14:15:00,AMAT,1
2020-08-14 14:15:00,JPM,1
2020-08-14 14:15:00,GS,1
2020-08-14 14:15:00,C,1
2020-08-14 14:45:00,MU,1
2020-08-14 15:15:00,MU,1
2020-08-14 15:15:00,LRCX,1
2020-08-14 15:15:00,AMAT,1
2020-08-14 15:15:00,BAC,1
2020-08-17 10:45:00,MU,1
2020-08-17 10:45:00,LRCX,1
2020-08-17 10:45:00,AMAT,1
2020-08-17 10:45:00,JPM,1
2020-08-17 10:45:00,GS,1
2020-08-17 10:45:00,BAC,1
2020-08-17 10:45:00,C,1
2020-08-17 12:15:00,AMAT,1
2020-08-17 12:15:00,GS,1
2020-08-17 12:15:00,BAC,1
2020-08-17 12:45:00,LRCX,1
2020-08-17 12:45:00,AMAT,1
2020-08-17 12:45:00,GS,1
2020-08-17 13:15:00,MU,1
2020-08-17 13:15:00,LRCX,1
2020-08-17 13:15:00,GS,1
2020-08-17 13:45:00,LRCX,1
2020-08-17 13:45:00,JPM,1
2020-08-17 13:45:00,GS,1
2020-08-17 14:15:00,MU,1
2020-08-17 14:15:00,LRCX,1
2020-08-17 14:15:00,AMAT,1
2020-08-17 14:15:00,BAC,1
2020-08-17 14:45:00,MU,1
2020-08-17 14:45:00,LRCX,1
2020-08-17 14:45:00,AMAT,1
2020-08-17 14:45:00,GS,1
2020-08-17 15:15:00,MU,1
2020-08-17 15:15:00,LRCX,1
2020-08-17 15:15:00,AMAT,1
2020-08-17 15:15:00,JPM,1
2020-08-17 15:15:00,GS,1
2020-08-18 10:45:00,MU,1
2020-08-18 10:45:00,LRCX,1
2020-08-18 10:45:00,AMAT,1
2020-08-18 10:45:00,JPM,1
2020-08-18 10:45:00,GS,1
2020-08-18 10:45:00,BAC,1
2020-08-18 10:45:00,C,1
2020-08-18 11:15:00,MU,1
2020-08-18 11:15:00,LRCX,1
2020-08-18 12:15:00,MU,1
2020-08-18 12:15:00,AMAT,1
2020-08-18 12:15:00,BAC,1
2020-08-18 12:45:00,MU,1
2020-08-18 13:45:00,LRCX,1
2020-08-18 13:45:00,AMAT,1
2020-08-18 13:45:00,JPM,1
2020-08-18 13:45:00,GS,1
2020-08-18 13:45:00,C,1
2020-08-18 14:15:00,AMAT,1
2020-08-18 14:15:00,JPM,1
2020-08-18 14:15:00,GS,1
2020-08-18 14:15:00,BAC,1
2020-08-18 14:15:00,C,1
2020-08-18 14:45:00,LRCX,1
2020-08-18 14:45:00,AMAT,1
2020-08-18 14:45:00,GS,1
2020-08-18 14:45:00,BAC,1
2020-08-18 15:15:00,LRCX,1
2020-08-18 15:15:00,JPM,1
2020-08-18 15:15:00,GS,1
2020-08-18 15:15:00,BAC,1
2020-08-19 10:45:00,LRCX,1
2020-08-19 10:45:00,AMAT,1
2020-08-19 10:45:00,JPM,1
2020-08-19 10:45:00,GS,1
2020-08-19 10:45:00,BAC,1
2020-08-19 10:45:00,C,1
2020-08-19 11:15:00,LRCX,1
2020-08-19 11:45:00,BAC,1
2020-08-19 12:15:00,MU,1
2020-08-19 12:15:00,AMAT,1
2020-08-19 12:45:00,MU,1
2020-08-19 12:45:00,BAC,1
2020-08-19 13:15:00,MU,1
2020-08-19 13:45:00,BAC,1
2020-08-19 13:45:00,C,1
2020-08-19 14:15:00,MU,1
2020-08-19 14:15:00,AMAT,1
2020-08-19 14:15:00,BAC,1
2020-08-19 14:15:00,C,1
2020-08-19 14:45:00,MU,1
2020-08-19 14:45:00,LRCX,1
2020-08-19 14:45:00,AMAT,1
2020-08-19 14:45:00,JPM,1
2020-08-19 14:45:00,BAC,1
2020-08-19 14:45:00,C,1
2020-08-19 15:15:00,MU,1
2020-08-19 15:15:00,LRCX,1
2020-08-19 15:15:00,AMAT,1
2020-08-19 15:15:00,JPM,1
2020-08-20 10:45:00,MU,1
2020-08-20 10:45:00,LRCX,1
2020-08-20 10:45:00,AMAT,1
2020-08-20 10:45:00,JPM,1
2020-08-20 10:45:00,GS,1
2020-08-20 10:45:00,BAC,1
2020-08-20 10:45:00,C,1
2020-08-20 11:15:00,MU,1
2020-08-20 11:15:00,GS,1
